-3.77	40.23	Casa_Jose	 2	 4	2013	648
 0	36	30	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.05
 0	37	34	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	38	38	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	39	42	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	40	46	 6.69	 0.44	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	41	50	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.05
 0	42	55	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	43	59	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	45	 3	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	46	 7	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	47	12	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 0	48	16	 6.69	 0.79	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	49	20	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 0	50	25	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	51	29	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	52	33	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 0	53	38	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	54	42	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	55	47	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	56	51	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 0	57	56	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 0	59	 1	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 1	 0	 5	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	 1	10	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	 2	14	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 1	 3	19	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.04
 1	 4	24	 6.69	 0.44	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	 5	28	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.05
 1	 6	33	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	 7	38	 6.69	 0.81	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	 8	42	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	 9	47	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	10	52	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.05
 1	11	57	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	13	 2	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	14	 7	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.04
 1	15	11	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.05
 1	16	16	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	17	21	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 1	18	26	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.04
 1	19	31	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	20	36	 6.69	 0.79	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	21	41	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 1	22	47	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	23	52	 6.69	 0.44	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	24	57	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	26	 2	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	27	 7	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	28	12	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 1	29	18	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	30	23	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	31	28	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	32	34	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	33	39	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	34	44	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	35	50	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	36	55	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	38	 1	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.04
 1	39	 6	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	40	12	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 1	41	17	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	42	23	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	43	29	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	44	34	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	45	40	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	46	46	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	47	51	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	48	57	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	50	 3	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	51	 9	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	52	14	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	53	20	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 1	54	27	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	55	33	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	56	39	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	57	45	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	58	51	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 1	59	57	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	 1	 3	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	 2	 9	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.05
 2	 3	15	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	 4	21	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	 5	27	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	 6	34	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	 7	40	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 2	 8	46	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	 9	53	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.04
 2	10	59	 6.69	 0.79	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	12	 5	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	13	12	 6.69	 0.83	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	14	18	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	15	24	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	16	31	 6.69	 0.34	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.04
 2	17	38	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.04
 2	18	45	 6.70	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	19	51	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	20	58	 6.69	 0.44	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	22	 5	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	23	11	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	24	18	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.05
 2	25	25	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	26	32	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 2	27	39	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	28	46	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	29	53	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	30	60	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	32	 7	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	33	14	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	34	21	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	35	28	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	36	35	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.04
 2	37	43	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	38	50	 6.69	 0.44	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	39	57	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	41	 4	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	42	12	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	43	19	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	44	27	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	45	34	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	46	42	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.05
 2	47	49	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	48	56	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.05
 2	50	 4	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	51	11	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	52	19	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	53	27	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	54	34	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	55	42	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	56	50	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 2	57	58	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 2	59	 6	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	 0	14	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 3	 1	22	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 3	 2	30	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	 3	38	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	 4	46	 6.69	 0.44	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	 5	54	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	 7	 3	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	 8	11	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	 9	19	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	10	28	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	11	36	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	12	44	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 3	13	53	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.04
 3	15	 1	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	16	 9	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.04
 3	17	18	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 3	18	27	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	19	35	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 3	20	44	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	21	53	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	23	 1	 6.69	 0.44	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	24	10	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	25	19	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 3	26	28	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	27	37	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	28	46	 6.69	 0.81	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	29	55	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	31	 4	 6.69	 0.44	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	32	13	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	33	22	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	34	31	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	35	40	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.04
 3	36	49	 6.69	 0.44	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	37	59	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	39	 8	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	40	17	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	41	26	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	42	35	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	43	44	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	44	54	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	46	 3	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	47	13	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	48	23	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 3	49	32	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	50	42	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	51	51	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	53	 1	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	54	11	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	55	21	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	56	31	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	57	41	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 3	58	50	 6.69	 0.44	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.05
 4	 0	 1	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 4	 1	11	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 4	 2	21	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 4	 3	31	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 4	 4	41	 6.69	 0.76	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 4	 5	51	 6.69	 0.67	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 4	 7	 1	 6.69	 0.79	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 4	 8	12	 6.69	 0.58	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.07	 0.04
 4	 9	22	 6.69	 0.72	 0.01	 0.01	 0.03	 6.67	 6.70	 6.68	18.46	-0.08	 0.04
